State,ZCTA,Congressional District
42,19017,7
42,19018,1
42,19018,7
42,19020,8
42,19021,8
42,19022,1
42,19022,7
42,19023,1
42,19025,7
42,19025,13
42,19026,7
42,19027,13
42,19029,1
42,19029,7
42,19030,8
42,19031,7
42,19031,13
42,19032,1
42,19033,7
42,19034,7
42,19034,13
42,19035,2
42,19035,13
42,19036,1
42,19036,7
42,19038,7
42,19038,13
42,19040,8
42,19040,13
42,19041,2
42,19041,7
42,19043,7
42,19044,7
42,19044,13
42,19046,13
42,19047,8
42,19050,1
42,19050,7
42,19053,8
42,19054,8
42,19055,8
42,19056,8
42,19057,8
42,19060,7
42,19061,7
42,19063,1
42,19063,7
42,19064,1
42,19064,7
42,19066,2
42,19067,8
42,19070,7
42,19072,2
42,19073,6
42,19073,7
42,19074,7
42,19075,7
42,19075,13
42,19076,7
42,19078,1
42,19078,7
42,19079,1
42,19081,1
42,19081,7
42,19082,1
42,19082,7
42,19083,2
42,19083,7
42,19085,2
42,19085,7
42,19086,1
42,19087,6
42,19087,7
42,19087,13
42,19090,13
42,19094,7
42,19095,13
42,19096,2
42,19096,7
42,19102,1
42,19102,2
42,19103,2
42,19104,2
42,19106,1
42,19107,1
42,19107,2
42,19109,1
42,19109,2
42,19111,13
42,19112,1
42,19113,1
42,19114,1
42,19114,13
42,19115,13
42,19116,13
42,19118,2
42,19118,13
42,19119,2
42,19120,2
42,19120,13
42,19121,2
42,19122,1
42,19122,2
42,19123,1
42,19124,1
42,19124,13
42,19125,1
42,19126,2
42,19126,13
42,19127,2
42,19128,2
42,19129,2
42,19130,1
42,19130,2
42,19131,1
42,19131,2
42,19132,2
42,19133,1
42,19133,2
42,19134,1
42,19135,1
42,19136,1
42,19136,13
42,19137,1
42,19137,13
42,19138,2
42,19139,1
42,19139,2
42,19140,1
42,19140,2
42,19140,13
42,19141,2
42,19142,1
42,19143,1
42,19143,2
42,19144,2
42,19145,1
42,19145,2
42,19146,2
42,19147,1
42,19147,2
42,19148,1
42,19148,2
42,19149,1
42,19149,13
42,19150,2
42,19150,13
42,19151,1
42,19151,2
42,19152,13
42,19153,1
42,19154,13
42,19301,6
42,19310,7
42,19311,7
42,19311,16
42,19312,6
42,19312,7
42,19316,7
42,19317,7
42,19317,16
42,19319,6
42,19319,7
42,19320,7
42,19320,16
42,19330,7
42,19330,16
42,19333,6
42,19335,6
42,19335,7
42,19341,6
42,19342,6
42,19342,7
42,19343,6
42,19343,7
42,19344,7
42,19344,16
42,19345,6
42,19348,7
42,19348,16
42,19350,7
42,19350,16
42,19352,7
42,19352,16
42,19355,6
42,19358,16
42,19362,16
42,19363,7
42,19363,16
42,19365,7
42,19365,16
42,19367,16
42,19372,6
42,19372,7
42,19373,7
42,19374,7
42,19375,16
42,19380,6
42,19380,7
42,19382,6
42,19382,7
42,19382,16
42,19383,6
42,19390,7
42,19390,16
42,19401,7
42,19401,13
42,19403,6
42,19403,7
42,19403,13
42,19405,13
42,19406,7
42,19406,13
42,19422,7
42,19422,13
42,19425,6
42,19426,6
42,19426,7
42,19428,2
42,19428,7
42,19428,13
42,19435,6
42,19436,13
42,19437,7
42,19437,13
42,19438,7
42,19438,8
42,19440,7
42,19440,8
42,19442,6
42,19444,7
42,19444,13
42,19446,7
42,19446,8
42,19446,13
42,19453,6
42,19454,7
42,19454,13
42,19456,6
42,19457,6
42,19460,6
42,19462,7
42,19462,13
42,19464,6
42,19464,7
42,19465,6
42,19465,7
42,19468,6
42,19472,6
42,19473,6
42,19473,7
42,19473,8
42,19474,7
42,19475,6
42,19477,7
42,19492,8
42,19501,16
42,19503,6
42,19504,6
42,19504,8
42,19504,15
42,19505,6
42,19505,15
42,19506,6
42,19506,15
42,19507,15
42,19508,6
42,19508,7
42,19510,6
42,19511,15
42,19512,6
42,19512,7
42,19518,6
42,19518,7
42,19519,7
42,19520,6
42,19520,7
42,19522,6
42,19522,7
42,19523,7
42,19525,6
42,19526,6
42,19526,15
42,19529,15
42,19530,6
42,19530,15
42,19533,6
42,19533,15
42,19534,15
42,19535,6
42,19535,7
42,19536,15
42,19538,15
42,19539,6
42,19539,15
42,19540,7
42,19540,16
42,19541,6
42,19541,15
42,19542,7
42,19543,7
42,19543,16
42,19544,15
42,19545,6
42,19547,6
42,19547,7
42,19549,17
42,19550,15
42,19551,6
42,19551,16
42,19554,15
42,19555,6
42,19555,15
42,19559,15
42,19560,6
42,19560,16
42,19562,15
42,19564,6
42,19565,6
42,19567,6
42,19567,15
42,19601,6
42,19601,16
42,19602,6
42,19602,16
42,19604,6
42,19604,16
42,19605,6
42,19605,16
42,19606,6
42,19606,7
42,19606,16
42,19607,6
42,19607,7
42,19607,16
42,19608,6
42,19608,7
42,19608,16
42,19609,6
42,19609,7
42,19609,16
42,19610,6
42,19610,16
42,19611,16
44,2802,1
44,2804,2
44,2806,1
44,2807,2
44,2808,2
44,2809,1
44,2812,2
44,2813,2
44,2814,1
44,2814,2
44,2815,2
44,2816,2
44,2817,2
44,2818,2
44,2822,2
44,2825,2
44,2826,2
44,2827,2
44,2828,1
44,2828,2
44,2830,2
44,2831,2
44,2832,2
44,2833,2
44,2835,1
44,2836,2
44,2837,1
44,2838,1
44,2839,2
44,2840,1
44,2841,1
44,2842,1
44,2852,2
44,2857,2
44,2858,2
44,2859,2
44,2860,1
44,2861,1
44,2863,1
44,2864,1
44,2865,1
44,2871,1
44,2872,1
44,2873,2
44,2874,2
44,2875,2
44,2876,1
44,2878,1
44,2879,2
44,2881,2
44,2882,2
44,2885,1
44,2886,2
44,2888,2
44,2889,2
44,2891,2
44,2892,2
44,2893,2
44,2894,2
44,2895,1
44,2896,1
44,2898,2
44,2903,1
44,2903,2
44,2904,1
44,2904,2
44,2905,1
44,2905,2
44,2906,1
44,2907,1
44,2907,2
44,2908,1
44,2908,2
44,2909,1
44,2909,2
44,2910,1
44,2910,2
44,2911,1
44,2911,2
44,2912,1
44,2914,1
44,2915,1
44,2916,1
44,2917,1
44,2919,2
44,2920,2
44,2921,2
45,29001,6
45,29003,6
45,29006,2
45,29006,3
45,29009,5
45,29009,7
45,29010,5
45,29014,5
45,29015,5
45,29016,2
45,29016,5
45,29016,6
45,29018,6
45,29020,5
45,29030,6
45,29031,5
45,29032,5
45,29033,2
45,29036,2
45,29036,5
45,29037,3
45,29038,2
45,29039,2
45,29039,6
45,29040,5
45,29042,6
45,29044,2
45,29044,6
45,29045,2
45,29045,5
45,29046,5
45,29047,6
45,29048,6
45,29051,6
45,29052,6
45,29053,2
45,29053,6
45,29054,2
45,29055,5
45,29056,6
45,29058,5
45,29059,6
45,29061,6
45,29062,5
45,29063,2
45,29065,5
45,29067,5
45,29069,5
45,29069,7
45,29070,2
45,29070,3
45,29072,2
45,29073,2
45,29074,5
45,29075,2
45,29075,5
45,29078,2
45,29078,5
45,29078,6
45,29079,7
45,29080,5
45,29080,6
45,29081,6
45,29082,6
45,29101,7
45,29102,6
45,29104,5
45,29104,6
45,29105,2
45,29105,3
45,29107,2
45,29107,6
45,29108,3
45,29108,5
45,29111,6
45,29112,2
45,29112,6
45,29113,2
45,29114,6
45,29115,2
45,29115,6
45,29117,6
45,29118,6
45,29122,5
45,29123,2
45,29125,5
45,29125,6
45,29126,5
45,29127,3
45,29127,5
45,29128,5
45,29129,2
45,29129,3
45,29130,2
45,29130,5
45,29133,2
45,29133,6
45,29135,6
45,29137,2
45,29138,3
45,29142,6
45,29145,3
45,29146,2
45,29147,6
45,29148,6
45,29150,5
45,29150,6
45,29152,5
45,29153,5
45,29153,6
45,29154,5
45,29160,2
45,29160,6
45,29161,7
45,29162,6
45,29163,6
45,29164,2
45,29166,3
45,29168,5
45,29169,2
45,29170,2
45,29172,2
45,29175,5
45,29178,3
45,29178,5
45,29180,2
45,29180,5
45,29201,6
45,29202,6
45,29203,2
45,29203,6
45,29204,2
45,29204,6
45,29205,2
45,29205,6
45,29206,2
45,29206,6
45,29207,2
45,29208,6
45,29209,2
45,29209,6
45,29210,2
45,29210,6
45,29212,2
45,29212,6
45,29223,2
45,29223,6
45,29225,6
45,29229,2
45,29229,6
45,29301,4
45,29302,4
45,29303,4
45,29303,5
45,29306,4
45,29307,4
45,29307,5
45,29316,4
45,29316,5
45,29320,4
45,29321,5
45,29322,4
45,29322,5
45,29323,5
45,29324,4
45,29325,3
45,29329,4
45,29330,4
45,29330,5
45,29331,4
45,29332,3
45,29333,4
45,29334,4
45,29335,3
45,29335,4
45,29335,5
45,29338,5
45,29340,5
45,29341,5
45,29346,4
45,29349,4
45,29349,5
45,29351,3
45,29353,5
45,29355,3
45,29355,5
45,29356,4
45,29360,3
45,29364,5
45,29365,4
45,29368,5
45,29369,4
45,29370,3
45,29372,4
45,29372,5
45,29373,4
45,29374,4
45,29374,5
45,29375,4
45,29376,4
45,29377,4
45,29378,4
45,29379,5
45,29384,3
45,29385,4
45,29388,3
45,29388,4
45,29401,1
45,29401,6
45,29403,1
45,29403,6
45,29404,6
45,29405,6
45,29406,1
45,29406,6
45,29407,1
45,29409,6
45,29410,1
45,29410,6
45,29412,1
45,29414,1
45,29418,1
45,29418,6
45,29420,1
45,29420,6
45,29423,1
45,29424,1
45,29426,6
45,29429,1
45,29431,1
45,29431,6
45,29432,6
45,29434,6
45,29435,6
45,29436,1
45,29436,6
45,29437,6
45,29438,1
45,29439,1
45,29440,7
45,29445,1
45,29445,6
45,29446,1
45,29446,6
45,29448,6
45,29449,6
45,29450,1
45,29450,6
45,29451,1
45,29452,1
45,29452,6
45,29453,6
45,29455,1
45,29456,1
45,29456,6
45,29458,1
45,29461,1
45,29461,6
45,29464,1
45,29464,6
45,29466,1
45,29468,1
45,29468,6
45,29469,1
45,29469,6
45,29470,1
45,29470,6
45,29471,6
45,29472,1
45,29472,6
45,29474,6
45,29475,6
45,29477,6
45,29479,1
45,29479,6
45,29481,6
45,29482,1
45,29483,1
45,29483,6
45,29485,1
45,29487,1
45,29487,6
45,29488,6
45,29492,1
45,29492,6
45,29493,6
45,29501,7
45,29505,7
45,29506,7
45,29510,6
45,29510,7
45,29511,7
45,29512,7
45,29516,7
45,29518,6
45,29519,7
45,29520,7
45,29525,7
45,29526,7
45,29527,7
45,29530,6
45,29530,7
45,29532,7
45,29536,7
45,29540,7
45,29541,7
45,29543,7
45,29544,7
45,29545,7
45,29546,7
45,29547,7
45,29550,5
45,29550,7
45,29554,6
45,29554,7
45,29555,6
45,29555,7
45,29556,6
45,29560,6
45,29560,7
45,29563,7
45,29564,6
45,29565,7
45,29566,7
45,29567,7
45,29568,7
45,29569,7
45,29570,7
45,29571,7
45,29572,7
45,29574,7
45,29575,7
45,29576,7
45,29577,7
45,29579,7
45,29580,6
45,29581,7
45,29582,7
45,29583,6
45,29583,7
45,29584,7
45,29585,7
45,29588,7
45,29590,6
45,29591,6
45,29591,7
45,29592,7
45,29593,7
45,29594,7
45,29596,7
45,29601,4
45,29605,3
45,29605,4
45,29607,4
45,29609,4
45,29611,3
45,29611,4
45,29613,4
45,29614,4
45,29615,4
45,29617,4
45,29620,3
45,29621,3
45,29624,3
45,29625,3
45,29626,3
45,29627,3
45,29628,3
45,29630,3
45,29631,3
45,29634,3
45,29635,3
45,29635,4
45,29638,3
45,29639,3
45,29640,3
45,29642,3
45,29643,3
45,29644,3
45,29645,3
45,29646,3
45,29649,3
45,29650,4
45,29651,4
45,29653,3
45,29654,3
45,29655,3
45,29657,3
45,29658,3
45,29659,3
45,29661,3
45,29661,4
45,29662,4
45,29664,3
45,29665,3
45,29666,3
45,29667,3
45,29669,3
45,29670,3
45,29671,3
45,29672,3
45,29673,3
45,29673,4
45,29676,3
45,29678,3
45,29680,3
45,29680,4
45,29681,3
45,29681,4
45,29682,3
45,29683,4
45,29684,3
45,29685,3
45,29686,3
45,29687,4
45,29689,3
45,29690,4
45,29691,3
45,29692,3
45,29693,3
45,29696,3
45,29697,3
45,29702,5
45,29704,5
45,29706,5
45,29707,5
45,29708,5
45,29709,7
45,29710,5
45,29712,5
45,29714,5
45,29715,5
45,29717,5
45,29718,5
45,29718,7
45,29720,5
45,29724,5
45,29726,5
45,29727,7
45,29728,7
45,29729,5
45,29730,5
45,29732,5
45,29733,5
45,29741,7
45,29742,5
45,29743,5
45,29745,5
45,29801,2
45,29803,2
45,29805,2
45,29809,2
45,29810,6
45,29812,2
45,29812,6
45,29816,2
45,29817,2
45,29817,6
45,29819,3
45,29821,3
45,29824,3
45,29826,2
45,29827,6
45,29828,2
45,29829,2
45,29831,2
45,29832,3
45,29834,2
45,29835,3
45,29836,2
45,29836,6
45,29838,3
45,29840,3
45,29841,2
45,29842,2
45,29843,2
45,29843,6
45,29844,3
45,29845,3
45,29847,2
45,29847,3
45,29848,3
45,29849,2
45,29849,6
45,29850,2
45,29851,2
45,29853,2
45,29856,2
45,29860,2
45,29860,3
45,29899,3
45,29902,1
45,29904,1
45,29905,1
45,29906,1
45,29906,6
45,29907,1
45,29907,6
45,29909,1
45,29909,6
45,29910,1
45,29911,6
45,29912,6
45,29915,1
45,29916,6
45,29918,6
45,29920,1
45,29921,6
45,29922,6
45,29923,6
45,29924,6
45,29926,1
45,29927,1
45,29927,6
45,29928,1
45,29929,6
45,29932,6
45,29934,6
45,29935,1
45,29936,6
45,29939,6
45,29940,6
45,29941,6
45,29943,6
45,29944,6
45,29945,6
47,37010,6
47,37010,7
47,37012,6
47,37013,5
47,37014,4
47,37014,7
47,37015,5
47,37015,6
47,37015,7
47,37016,6
47,37018,4
47,37018,6
47,37019,4
47,37020,4
47,37022,6
47,37023,7
47,37025,5
47,37025,7
47,37026,6
47,37027,5
47,37027,7
47,37028,7
47,37029,5
47,37030,6
47,37031,6
47,37032,5
47,37032,6
47,37033,7
47,37034,4
47,37035,5
47,37035,6
47,37036,5
47,37037,4
47,37040,7
47,37042,7
47,37043,5
47,37043,7
47,37046,4
47,37046,7
47,37047,4
47,37047,7
47,37048,6
47,37049,6
47,37050,7
47,37051,5
47,37051,7
47,37052,7
47,37055,5
47,37055,7
47,37057,6
47,37058,7
47,37059,6
47,37060,4
47,37060,7
47,37061,7
47,37062,5
47,37062,7
47,37064,5
47,37064,7
47,37066,6
47,37067,7
47,37069,7
47,37072,5
47,37072,6
47,37073,6
47,37074,6
47,37075,6
47,37076,5
47,37076,6
47,37078,7
47,37079,7
47,37080,5
47,37080,6
47,37082,5
47,37083,6
47,37085,4
47,37085,6
47,37086,4
47,37086,5
47,37087,6
47,37090,6
47,37091,4
47,37095,6
47,37096,7
47,37097,7
47,37098,7
47,37101,7
47,37110,4
47,37110,6
47,37115,5
47,37118,4
47,37118,6
47,37122,4
47,37122,5
47,37122,6
47,37127,4
47,37128,4
47,37129,4
47,37130,4
47,37132,4
47,37134,7
47,37135,4
47,37135,5
47,37135,7
47,37137,7
47,37138,5
47,37138,6
47,37140,7
47,37141,6
47,37142,7
47,37143,5
47,37144,4
47,37144,7
47,37145,6
47,37146,5
47,37146,6
47,37148,6
47,37149,4
47,37149,6
47,37150,6
47,37151,6
47,37153,4
47,37160,4
47,37165,5
47,37166,4
47,37166,6
47,37167,4
47,37171,7
47,37172,6
47,37174,4
47,37174,7
47,37175,7
47,37178,7
47,37179,7
47,37180,4
47,37181,5
47,37181,7
47,37183,4
47,37183,6
47,37184,6
47,37185,7
47,37186,6
47,37187,5
47,37188,6
47,37189,5
47,37190,4
47,37190,6
47,37191,7
47,37201,5
47,37203,5
47,37204,5
47,37205,5
47,37206,5
47,37207,5
47,37208,5
47,37209,5
47,37210,5
47,37211,5
47,37212,5
47,37213,5
47,37214,5
47,37215,5
47,37215,7
47,37216,5
47,37217,5
47,37218,5
47,37219,5
47,37220,5
47,37221,5
47,37221,7
47,37228,5
47,37240,5
47,37243,5
47,37246,5
47,37301,4
47,37302,3
47,37303,3
47,37305,4
47,37306,4
47,37307,3
47,37308,3
47,37308,4
47,37309,3
47,37310,3
47,37310,4
47,37311,3
47,37311,4
47,37312,3
47,37312,4
47,37313,4
47,37315,3
47,37317,3
47,37318,4
47,37321,4
47,37322,3
47,37322,4
47,37323,3
47,37323,4
47,37324,4
47,37325,3
47,37326,3
47,37327,4
47,37328,4
47,37329,3
47,37330,4
47,37330,6
47,37331,3
47,37332,4
47,37333,3
47,37334,4
47,37335,4
47,37336,3
47,37336,4
47,37337,4
47,37337,6
47,37338,3
47,37338,4
47,37339,4
47,37340,4
47,37341,3
47,37342,6
47,37343,3
47,37345,4
47,37347,4
47,37348,4
47,37350,3
47,37351,3
47,37352,4
47,37353,3
47,37353,4
47,37354,3
47,37355,6
47,37356,4
47,37357,4
47,37357,6
47,37359,4
47,37360,4
47,37360,6
47,37361,3
47,37362,3
47,37363,3
47,37365,4
47,37366,4
47,37367,4
47,37367,6
47,37369,3
47,37370,3
47,37373,3
47,37374,4
47,37375,4
47,37376,4
47,37377,3
47,37377,4
47,37379,3
47,37379,4
47,37380,4
47,37381,4
47,37385,3
47,37387,4
47,37388,4
47,37388,6
47,37391,3
47,37394,4
47,37396,4
47,37397,4
47,37398,4
47,37402,3
47,37403,3
47,37404,3
47,37405,3
47,37405,4
47,37406,3
47,37407,3
47,37408,3
47,37409,3
47,37410,3
47,37411,3
47,37412,3
47,37415,3
47,37416,3
47,37419,3
47,37419,4
47,37421,3
47,37601,1
47,37604,1
47,37614,1
47,37615,1
47,37616,1
47,37617,1
47,37618,1
47,37620,1
47,37640,1
47,37641,1
47,37642,1
47,37643,1
47,37645,1
47,37650,1
47,37656,1
47,37657,1
47,37658,1
47,37659,1
47,37660,1
47,37663,1
47,37664,1
47,37665,1
47,37680,1
47,37681,1
47,37682,1
47,37683,1
47,37686,1
47,37687,1
47,37688,1
47,37690,1
47,37691,1
47,37692,1
47,37694,1
47,37701,2
47,37705,3
47,37708,2
47,37709,2
47,37710,3
47,37711,1
47,37713,1
47,37714,3
47,37715,2
47,37716,3
47,37719,3
47,37721,2
47,37721,3
47,37722,1
47,37723,6
47,37724,2
47,37725,1
47,37725,2
47,37726,3
47,37726,6
47,37727,1
47,37729,2
47,37729,3
47,37730,2
47,37731,1
47,37732,3
47,37733,3
47,37737,2
47,37738,1
47,37742,2
47,37743,1
47,37745,1
47,37748,3
47,37752,1
47,37752,2
47,37753,1
47,37754,2
47,37754,3
47,37755,3
47,37756,3
47,37757,3
47,37760,1
47,37760,2
47,37762,2
47,37763,3
47,37764,1
47,37764,2
47,37765,1
47,37766,2
47,37766,3
47,37769,3
47,37770,3
47,37771,2
47,37771,3
47,37772,2
47,37774,2
47,37774,3
47,37777,2
47,37779,2
47,37779,3
47,37801,2
47,37801,3
47,37803,2
47,37804,2
47,37806,2
47,37807,2
47,37807,3
47,37809,1
47,37810,1
47,37811,1
47,37811,2
47,37813,1
47,37814,1
47,37818,1
47,37819,2
47,37820,2
47,37821,1
47,37825,2
47,37825,3
47,37826,3
47,37826,4
47,37828,3
47,37829,3
47,37830,2
47,37830,3
47,37840,3
47,37841,3
47,37843,1
47,37845,3
47,37846,2
47,37846,3
47,37847,2
47,37847,3
47,37848,2
47,37848,3
47,37849,2
47,37849,3
47,37851,2
47,37852,3
47,37853,2
47,37854,3
47,37854,6
47,37857,1
47,37860,1
47,37861,2
47,37862,1
47,37863,1
47,37865,1
47,37865,2
47,37866,3
47,37869,1
47,37869,2
47,37870,2
47,37870,3
47,37871,1
47,37871,2
47,37872,3
47,37873,1
47,37874,2
47,37874,3
47,37876,1
47,37876,2
47,37877,1
47,37877,2
47,37878,2
47,37879,1
47,37879,2
47,37880,3
47,37880,4
47,37881,1
47,37881,2
47,37882,2
47,37885,2
47,37885,3
47,37886,2
47,37887,3
47,37888,2
47,37888,3
47,37890,1
47,37891,1
47,37892,3
47,37902,2
47,37909,2
47,37912,2
47,37914,2
47,37915,2
47,37916,2
47,37917,2
47,37918,2
47,37919,2
47,37920,2
47,37921,2
47,37922,2
47,37923,2
47,37924,2
47,37931,2
47,37931,3
47,37932,2
47,37934,2
47,37938,2
47,38001,8
47,38002,8
47,38002,9
47,38004,8
47,38006,8
47,38007,8
47,38008,7
47,38011,8
47,38012,8
47,38015,8
47,38016,8
47,38016,9
47,38017,8
47,38018,8
47,38018,9
47,38019,8
47,38021,8
47,38023,8
47,38024,8
47,38028,8
47,38028,9
47,38029,8
47,38030,8
47,38034,8
47,38036,8
47,38037,8
47,38039,7
47,38039,8
47,38040,8
47,38041,8
47,38042,7
47,38042,8
47,38044,7
47,38046,8
47,38047,8
47,38049,8
47,38050,8
47,38052,7
47,38053,8
47,38053,9
47,38054,9
47,38057,8
47,38058,8
47,38059,8
47,38060,8
47,38061,7
47,38063,8
47,38066,8
47,38067,7
47,38068,8
47,38069,8
47,38070,8
47,38075,7
47,38075,8
47,38076,8
47,38077,8
47,38079,8
47,38080,8
47,38103,9
47,38104,9
47,38105,9
47,38106,9
47,38107,9
47,38108,9
47,38109,9
47,38111,8
47,38111,9
47,38112,9
47,38114,9
47,38115,9
47,38116,9
47,38117,8
47,38117,9
47,38118,9
47,38119,8
47,38119,9
47,38120,8
47,38120,9
47,38122,9
47,38125,8
47,38125,9
47,38126,9
47,38127,9
47,38128,8
47,38128,9
47,38131,9
47,38132,9
47,38133,8
47,38133,9
47,38134,8
47,38134,9
47,38135,8
47,38135,9
47,38138,8
47,38138,9
47,38139,8
47,38141,9
47,38152,9
47,38201,8
47,38220,8
47,38221,7
47,38221,8
47,38222,8
47,38224,8
47,38225,8
47,38226,8
47,38229,8
47,38230,8
47,38231,8
47,38232,8
47,38233,8
47,38235,8
47,38236,8
47,38237,8
47,38240,8
47,38241,8
47,38242,8
47,38251,8
47,38253,8
47,38254,8
47,38255,8
47,38256,8
47,38257,8
47,38258,8
47,38259,8
47,38260,8
47,38261,8
47,38301,8
47,38305,8
47,38310,7
47,38311,7
47,38313,7
47,38313,8
47,38315,7
47,38316,8
47,38317,7
47,38317,8
47,38318,8
47,38320,7
47,38321,7
47,38321,8
47,38326,7
47,38327,7
47,38328,7
47,38329,7
47,38330,8
47,38332,7
47,38333,7
47,38334,7
47,38337,8
47,38339,7
47,38340,7
47,38341,7
47,38341,8
47,38342,8
47,38343,8
47,38344,8
47,38345,7
47,38347,7
47,38348,8
47,38351,7
47,38351,8
47,38352,7
47,38355,8
47,38356,7
47,38356,8
47,38357,7
47,38358,8
47,38359,7
47,38361,7
47,38362,8
47,38363,7
47,38365,7
47,38366,7
47,38366,8
47,38367,7
47,38368,7
47,38369,8
47,38370,7
47,38371,7
47,38372,7
47,38374,7
47,38375,7
47,38376,7
47,38379,7
47,38380,7
47,38381,7
47,38382,8
47,38387,8
47,38388,7
47,38390,7
47,38390,8
47,38391,8
47,38392,7
47,38392,8
47,38401,4
47,38401,7
47,38425,7
47,38449,4
47,38449,7
47,38450,7
47,38451,4
47,38451,7
47,38452,7
47,38453,4
47,38453,7
47,38454,7
47,38455,7
47,38456,7
47,38457,7
47,38459,4
47,38459,7
47,38460,7
47,38461,7
47,38462,7
47,38463,7
47,38464,7
47,38468,7
47,38469,7
47,38471,7
47,38472,4
47,38472,7
47,38473,7
47,38474,4
47,38474,7
47,38475,7
47,38476,7
47,38477,7
47,38478,7
47,38481,7
47,38482,7
47,38483,4
47,38483,7
47,38485,7
47,38486,7
47,38487,7
47,38488,4
47,38501,6
47,38504,3
47,38504,6
47,38505,6
47,38506,6
47,38541,6
47,38542,6
47,38543,6
47,38544,6
47,38545,6
47,38547,6
47,38548,6
47,38549,6
47,38551,6
47,38552,6
47,38553,6
47,38554,6
47,38555,6
47,38556,6
47,38558,6
47,38559,4
47,38559,6
47,38560,6
47,38562,6
47,38563,6
47,38564,6
47,38565,6
47,38567,6
47,38568,6
47,38569,6
47,38570,6
47,38571,6
47,38572,4
47,38572,6
47,38573,6
47,38574,6
47,38575,6
47,38577,6
47,38578,6
47,38579,6
47,38580,6
47,38581,4
47,38581,6
47,38582,6
47,38583,4
47,38583,6
47,38585,4
47,38585,6
47,38587,6
47,38588,6
47,38589,6
47,42223,7
47,42602,6
47,72338,8
48,73949,13
48,75001,24
48,75002,3
48,75002,32
48,75006,24
48,75007,24
48,75009,3
48,75009,4
48,75009,26
48,75010,24
48,75013,3
48,75019,24
48,75019,26
48,75020,4
48,75021,4
48,75022,24
48,75022,26
48,75023,3
48,75024,3
48,75024,24
48,75025,3
48,75028,24
48,75028,26
48,75032,4
48,75034,3
48,75034,26
48,75035,3
48,75038,24
48,75039,24
48,75040,32
48,75041,5
48,75041,32
48,75042,5
48,75042,32
48,75043,5
48,75043,32
48,75044,3
48,75044,32
48,75048,3
48,75048,32
48,75050,6
48,75050,33
48,75051,6
48,75051,30
48,75051,33
48,75052,6
48,75052,30
48,75052,33
48,75054,6
48,75054,30
48,75056,24
48,75056,26
48,75057,26
48,75058,4
48,75060,33
48,75061,24
48,75061,33
48,75062,24
48,75062,33
48,75063,24
48,75065,26
48,75067,24
48,75067,26
48,75068,26
48,75069,3
48,75070,3
48,75071,3
48,75071,4
48,75074,3
48,75075,3
48,75076,4
48,75077,26
48,75078,3
48,75078,4
48,75078,26
48,75080,3
48,75080,32
48,75081,32
48,75082,3
48,75082,32
48,75087,4
48,75088,4
48,75088,32
48,75089,4
48,75089,32
48,75090,4
48,75092,4
48,75093,3
48,75093,24
48,75094,3
48,75094,32
48,75098,3
48,75098,4
48,75098,32
48,75101,6
48,75102,6
48,75103,5
48,75104,6
48,75104,30
48,75105,6
48,75109,6
48,75110,6
48,75114,5
48,75115,30
48,75116,30
48,75117,5
48,75119,6
48,75124,5
48,75125,5
48,75125,6
48,75125,30
48,75126,5
48,75127,5
48,75132,4
48,75134,30
48,75135,4
48,75137,30
48,75140,5
48,75141,30
48,75142,5
48,75143,5
48,75144,6
48,75146,6
48,75146,30
48,75147,5
48,75148,5
48,75149,5
48,75149,30
48,75150,5
48,75150,30
48,75150,32
48,75152,6
48,75153,6
48,75154,6
48,75154,30
48,75155,6
48,75156,5
48,75157,5
48,75158,5
48,75159,5
48,75159,30
48,75160,4
48,75160,5
48,75161,5
48,75163,5
48,75164,4
48,75165,6
48,75166,3
48,75166,4
48,75166,32
48,75167,6
48,75169,4
48,75169,5
48,75172,30
48,75173,3
48,75173,4
48,75180,5
48,75180,30
48,75181,5
48,75182,5
48,75182,32
48,75189,4
48,75201,30
48,75201,32
48,75202,30
48,75203,30
48,75203,33
48,75204,30
48,75204,32
48,75205,32
48,75206,32
48,75207,30
48,75208,30
48,75208,33
48,75209,24
48,75209,30
48,75209,32
48,75210,30
48,75211,30
48,75211,33
48,75212,30
48,75212,33
48,75214,5
48,75214,30
48,75214,32
48,75215,30
48,75216,30
48,75216,33
48,75217,5
48,75217,30
48,75218,5
48,75218,30
48,75218,32
48,75219,30
48,75219,32
48,75220,24
48,75220,30
48,75220,32
48,75220,33
48,75223,30
48,75223,32
48,75224,30
48,75224,33
48,75225,32
48,75226,30
48,75226,32
48,75227,5
48,75227,30
48,75228,5
48,75228,30
48,75229,24
48,75229,32
48,75229,33
48,75230,24
48,75230,32
48,75231,5
48,75231,32
48,75232,30
48,75233,30
48,75233,33
48,75234,24
48,75234,33
48,75235,30
48,75235,32
48,75235,33
48,75236,30
48,75236,33
48,75237,30
48,75238,5
48,75238,32
48,75240,24
48,75240,32
48,75241,30
48,75243,5
48,75243,32
48,75244,24
48,75244,32
48,75246,30
48,75246,32
48,75247,30
48,75247,33
48,75248,3
48,75248,24
48,75248,32
48,75249,30
48,75251,32
48,75252,3
48,75252,24
48,75252,32
48,75253,5
48,75253,30
48,75254,24
48,75254,32
48,75270,30
48,75287,3
48,75287,24
48,75390,30
48,75401,4
48,75402,4
48,75407,3
48,75409,3
48,75409,4
48,75410,4
48,75410,5
48,75411,4
48,75412,4
48,75413,4
48,75414,4
48,75415,4
48,75416,4
48,75417,4
48,75418,4
48,75420,4
48,75421,4
